District Name,Mandal Name,School code,School Name,Enrol,"Now
proposed to
release 100%
amount","General
component
(2202-01-001-15-05-500-503)","SC
component
(2202-01-789-15-05-500-503)","ST
component
(2202-01-796-15-05-500-503)"
WANAPARTHY,SRIRANGAPUR,36271200410,ZPHS SRIRANGAPUR (GIRLS),56,25000,18000,4250,2750
WANAPARTHY,SRIRANGAPUR,36271200412,"GOVT.JR.COLLEGE, SRIRANGAPUR",88,25000,18000,4250,2750
WANAPARTHY,SRIRANGAPUR,36271200413,KGBV SRIRANGAPUR,352,75000,54000,12750,8250
WANAPARTHY,SRIRANGAPUR,36271200502,MPUPS JANAMPETA,17,10000,7200,1700,1100
WANAPARTHY,SRIRANGAPUR,36271200602,MPPS VENKATAPUR (S),68,25000,18000,4250,2750
WANAPARTHY,SRIRANGAPUR,36271200603,ZPHS VENKATAPUR (S),83,25000,18000,4250,2750
WANAPARTHY,SRIRANGAPUR,36271200702,MPPS NAGASANIPALLE,61,25000,18000,4250,2750
WANAPARTHY,SRIRANGAPUR,36271200703,ZPHS NAGASANIPALLE,22,10000,7200,1700,1100
WANAPARTHY,SRIRANGAPUR,36274102321,MPPS NAGARALA CENTER-3 SRIRANGAPUR,16,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300102,MPUPS PULGARCHERLA,60,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300201,MPPS RANGAVARAM,16,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300202,MPUPS GOPALDINNE,44,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300301,MPPS KALVARALA,60,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300302,MPPS KALVARALA (HW),26,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300304,ZPHS KALVARALA,142,50000,36000,8500,5500
WANAPARTHY,VEEPANGANDLA,36271300402,MPPS VALLABHAPUR TANDA,12,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300601,MPPS BOLLARAM,70,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300604,ZPHS BOLLARAM,51,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300701,MPPS GOVERDHANAGIRI,68,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300702,ZPHS GOVARDHANAGIRI,40,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271300801,MPPS WEEPANGANDLA (SC),13,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300802,MPPS WEEPANGANDLA (BC),18,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300804,ZPHS WEEPANGANDLA,107,50000,36000,8500,5500
WANAPARTHY,VEEPANGANDLA,36271300806,ZPHS WEEPANGANDLA GIRLS,25,10000,7200,1700,1100
WANAPARTHY,VEEPANGANDLA,36271300809,KGBV WEEPANGANDLA,263,75000,54000,12750,8250
WANAPARTHY,VEEPANGANDLA,36271300811,GOVT. JR COLLEGE WEEPANGANDLA,123,50000,36000,8500,5500
WANAPARTHY,VEEPANGANDLA,36271300903,MPPS SANGINENIPALLE,109,50000,36000,8500,5500
WANAPARTHY,VEEPANGANDLA,36271300904,ZPHS SANGINENIPALLY,48,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271301001,MPPS THUMUKUNTA,44,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271301003,ZPHS THUMUKUNTA,89,25000,18000,4250,2750
WANAPARTHY,VEEPANGANDLA,36271301101,MPUPS SAMPATHRAO PALLE,39,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270800101,MPPS RAJA PETA PEDDA TANDA,23,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800102,MPPS RAJAPETA PADAMATI TANDA,25,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800103,MPPS RAJAPETA,68,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270800104,ZPHS RAJAPETA,124,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270800201,MPPS WADDEWADA,30,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800202,MPUPS RAJANAGARAM,46,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270800301,MPPS ACHYUTHAPUR,24,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800401,MPPS CHITYALA TANDA,35,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270800402,MPPS CHITYALA,139,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270800403,MPPS CHITYALA PADAMATI TANDA,40,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270800404,ZPHS CHITYALA,123,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270800501,MPPS ANKOOR,13,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800601,MPPS VENKATAPUR,24,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800802,MPUPS CHIMANGUNTAAPLLY,85,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270800901,MPPS NAGAVARAM,24,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270800902,MPUPS NAGARVARAM,101,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270801001,MPPS PEDDAGUDEM,96,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801002,MPPS PEDDDAGUDEM TANDA,59,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801003,MPPS PAIGADDA TANDA,15,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801004,ZPHS PEDDAGUDEM,139,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270801101,MPPS KADUKUNTLA,60,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801103,ZPHS KADUKUNTLA,104,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270801202,MPUPS MENTAPALLE,34,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801302,MPUPS NACHANHALLI,33,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801401,MPUPS KISTA GIRI,71,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801502,MPPS SAWAI GUDEM (HC),21,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801504,MPPS SAVAIGUDEM,16,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801505,ZPHS SAVAIGUDEM,38,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801602,MPPS CHANDAPUR,60,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801603,ZPHS CHANDAPUR,77,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801701,MPPS DATTAIPALLY TANDA,11,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801703,MPUPS DATTAIPALLY,28,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801801,MPPS SRINIVASAPUR,76,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270801802,MPPS PUNYA NAIK TANDA,20,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801803,MPPS BEEKYA TANDA,30,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801805,MPPS MARRIKUNTA,16,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801807,KGBV WANAPARTHY,345,75000,54000,12750,8250
WANAPARTHY,WANAPARTHY,36270801808,MPPS BUDAGAJANGALA COLONY,29,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801901,MPPS APPAIPALLE TANDA,15,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801902,MPPS KASNA TANDA,14,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801903,MPUPS APPAIPALLE,19,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270801904,MPPS GUNTHA TANDA,14,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270802001,MPPS NAGAMMA TANDA,23,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270802002,MPPS YERRAGATTU TANDA,24,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270802003,MPPS YEDDULAGERY,28,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270802004,MPUPS KASHIMNAGAR,30,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270802005,MPPS KANDIREYA TANDA,22,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270802101,MPPS ANJANAGIRI,22,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890101,MPPS METTUPALLY,12,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890102,MPPS MEGHANAGAR,34,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890104,MPPS RAIGADDA,39,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890105,MPPS GANDI CHOWK (UM),39,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890106,"MPPS NTR NAGAR, WANAPARTHY",16,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890107,MPPS NANDIMALLA GADDA,27,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890108,MPPS MUSTIGIRI WANAPARTHY,11,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890109,MPPS WANAPARTHY (HW),93,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890110,"MPPS ALI AKBAR, WANAPARTHY (UM)",19,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890111,MPPS BANDARNAGAR WNP (UM),15,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890112,MPPS BALANAGAR,33,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890115,GOVT(DNT) PS TANDA WANAPARTHY,15,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890116,MPPS GIRLS WNP,58,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890118,MPPS SAGAR COL WANAPARTHY,26,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890119,MPPS SAINAGAR WANAPARTHY,24,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890120,MPPS IJAIAH COL WANAPARTHY,24,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890121,MPPS PATHAKOTA RTC WANAPARTHY,27,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890122,MPPS TELUGUWADA WANAPARTHY,31,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890123,GOVT. PS GANDINAGAR WANAPARTHY UM,28,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890124,MPPS GANDHI NAGAR WANAPARTHY,61,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890134,MPPS BASAVANNA GADDA,13,10000,7200,1700,1100
WANAPARTHY,WANAPARTHY,36270890140,MPPS BANDAR NAGAR,207,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270890141,MPPS VALLABH NAGAR,206,50000,36000,8500,5500
WANAPARTHY,WANAPARTHY,36270890142,MPPS KDR NAGAR WANAPARTHY,53,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890161,ZPHS BOYS WANAPARTHY,744,75000,54000,12750,8250
WANAPARTHY,WANAPARTHY,36270890162,ZPHS TELUGUWADA WANAPARTHY,80,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890163,ZPHS WANAPARTHY (HW),344,75000,54000,12750,8250
WANAPARTHY,WANAPARTHY,36270890164,ZPHS WANAPARTHY (UM),96,25000,18000,4250,2750
WANAPARTHY,WANAPARTHY,36270890237,GOVT.JR.COLLEGE (BOYS) WANAPARTHY,1325,100000,72000,17000,11000
WANAPARTHY,WANAPARTHY,36270890238,GOVT. JR.COLLEGE (GIRLS) WANAPARTHY,662,75000,54000,12750,8250
WANAPARTHY,WANAPARTHY,36270890243,GOVT.JR.COLLEGE (UM) WANAPARTHY,75,25000,18000,4250,2750
WANAPARTHY,YEDULA,36270501001,MPPS YEDULA,115,50000,36000,8500,5500
WANAPARTHY,YEDULA,36270501002,MPPS YEDULA (SC),29,10000,7200,1700,1100
WANAPARTHY,YEDULA,36270501003,MPPS ANATHAPURAM,11,10000,7200,1700,1100
WANAPARTHY,YEDULA,36270501004,ZPHS YEDULA,167,50000,36000,8500,5500
WANAPARTHY,YEDULA,36270600701,MPPS CHENNARAM,49,25000,18000,4250,2750
WANAPARTHY,YEDULA,36270600702,MPPS CHENNARAM (SC),25,10000,7200,1700,1100
WANAPARTHY,YEDULA,36270600704,ZPHS CHENNARAM,96,25000,18000,4250,2750
WANAPARTHY,YEDULA,36270600801,MPUPS CHEERKAPALLY,66,25000,18000,4250,2750
WANAPARTHY,YEDULA,36281800101,MPPS REKULAPALLE,24,10000,7200,1700,1100
WANAPARTHY,YEDULA,36281800202,MPPS SINGAIPALLE TANDA,23,10000,7200,1700,1100
WANAPARTHY,YEDULA,36281800203,MPPS GUNDENAIK TANDA,22,10000,7200,1700,1100
WANAPARTHY,YEDULA,36281800205,MPUPS SINGAIPALLE,46,25000,18000,4250,2750
WANAPARTHY,YEDULA,36281800301,MPUPS MACHUPALLE,101,50000,36000,8500,5500
WANAPARTHY,YEDULA,36281800401,MPPS TURKADINNE,31,25000,18000,4250,2750
WANAPARTHY,YEDULA,36281800501,MPUPS MUTHIREDDIPALLE,62,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000101,MPPS LINGAPURAM,42,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000102,ZPHS LINGAPURAM,52,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000201,MPPS AKKALCHEDA,26,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000301,MPPS CHENNARAOPET,66,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000302,MPPS JHALLYCOLONY,19,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000303,MPPS JOJIPET,11,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000304,MPPS EERYATHANDA,11,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000307,ZPHS CHENNARAOPET,48,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000310,KGBV CHENNARAOPET,329,75000,54000,12750,8250
WARANGAL,CHENNARAOPETA,36111000401,MPPS LAMBADI THANDA,18,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000403,MPPS KONAPURAM,87,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000405,ZPHS KONAPURAM,31,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000501,MPPS UPPARAPALLY,40,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000502,MPPS JEEDIGADDA THANDA,14,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000504,ZPHS UPPARAPALLY,119,50000,36000,8500,5500
WARANGAL,CHENNARAOPETA,36111000601,MPPS JHALLY,31,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000602,ZPHS JHALLY,61,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000710,MPPS AVUSULA COLONY,11,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000717,MPUPS BAPUNAGAR,21,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000718,MPUPS AMEENABAD,52,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000803,MPPS LINGAGIRI,21,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111000901,MPPS AMRU THANDA,38,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111000908,MPUPS YELLAIGUDEM,76,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111001001,MPPS SC COLONY,36,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111001002,MPPS CHANDRU THANDA,21,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111001103,MPPS PAPAIAHPET,31,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111001104,MPPS NAIK PODUCOLONY,20,10000,7200,1700,1100
WARANGAL,CHENNARAOPETA,36111001109,MPUPS BOJJALU,51,25000,18000,4250,2750
WARANGAL,CHENNARAOPETA,36111001110,ZPHS PAPAIAHPET,67,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110600101,MPPS LAXMIPUR,16,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600103,MPUPS BANDAM PALLY,23,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600104,ZPHS LAXMIPUR,30,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600401,MPPS GUDDELUGULA PALLY,23,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600402,MPPS SWAMY RAO PALLY,22,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600403,MPPS MYSAMPALLY,17,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600405,MPUPS MUDDUNOOR,21,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600501,MPPS DUGGONDI,36,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110600506,MPUPS DESHAI PALLY,67,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110600510,KGBV DUGGONDDI,234,50000,36000,8500,5500
WARANGAL,DUGGONDI,36110600605,MPPS MALLAMPALLY,42,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110600607,ZPHS MALLAMPALLY,75,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110600701,MPPS MARRIPALLY,11,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600703,ZPHS MAHAMMADAPUR,13,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600802,MPPS LAKKAMARI PALLY,16,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600805,MPPS VENKATAPUR,16,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110600901,MPPS REBALLE,20,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110601002,MPPS PONAKAL,37,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601101,MPPS NACHINAPALLY,47,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601104,ZPHS NACHINAPALLY,48,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601202,"GARLAPATI PUSHPAVATHI VENKATESHWARLU, MPUPS
ADAVIRANGAPUR",32,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601401,MPPS MANDAPALLY,24,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110601406,MPUPS CHAPALABANDA,30,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110601501,MPPS THOGARRAI,55,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601503,ZPHS THOGARRAI,54,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601602,MPUPS REKAMPALLY,35,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601702,MPPS CHALPARTHI,17,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110601801,MPPS THIMMAMPET,78,25000,18000,4250,2750
WARANGAL,DUGGONDI,36110601802,MPPS NARAYANA THANDA,16,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110601803,MPPS THIMMAMPET COLONY,23,10000,7200,1700,1100
WARANGAL,DUGGONDI,36110601806,ZPHS THIMMAMPET,27,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110400101,MPPS MOGILICHERLA,78,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400103,ZPHS MOGILICHERLA,123,50000,36000,8500,5500
WARANGAL,GEESUGONDA,36110400201,MPUPS BODDUCHINTHALA PALLY,19,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110400301,MPPS CHANDRAIAH PALLY,18,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110400303,MPUPS MANUGONDA,98,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400401,MPPS ELUKURTHY (HAVELI),45,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400403,ZPHS ELUKURTHY (HAVELI),41,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400701,MPPS GEESUGONDA,111,50000,36000,8500,5500
WARANGAL,GEESUGONDA,36110400705,MPPS KONAYAMAKULA,13,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110400707,ZPHS GEESUGONDA,110,50000,36000,8500,5500
WARANGAL,GEESUGONDA,36110400715,GOVT. JR COLLEGE GEESUGONDA,288,75000,54000,12750,8250
WARANGAL,GEESUGONDA,36110400801,MPUPS POTHARAJUPALLY,46,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400902,MPPS VANCHANAGIRI,68,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400903,ZPHS VANCHANAGIRI,48,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110400905,KGBV GEESUGONDA,329,75000,54000,12750,8250
WARANGAL,GEESUGONDA,36110401001,MPPS SHAYAMPET,29,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401002,ZPHS SHAYAMPET,43,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110401102,MPUPS OOKAL,17,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401201,MPPS MACHAPUR,18,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401203,MPPS GANGADEVI PALLY,26,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401205,ZPHS MACHAPUR,28,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401210,ZPHS GANGADEVI PALLY,72,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110401401,MPPS KOMMALA,34,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110401404,ZPHS KOMMALA,33,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110401501,MPPS REDDY PALEM,21,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401502,MPPS JANPAKA(UM),25,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401503,MPPS GORREKUNTA,127,50000,36000,8500,5500
WARANGAL,GEESUGONDA,36110401505,MPUPS JANPAKA,98,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110401508,ZPHS GORREKUNTA,129,50000,36000,8500,5500
WARANGAL,GEESUGONDA,36110401516,MPPS KEERTHI NAGAR (UM),15,10000,7200,1700,1100
WARANGAL,GEESUGONDA,36110401601,MPPS DHARMARAM,45,25000,18000,4250,2750
WARANGAL,GEESUGONDA,36110401607,ZPHS DHARMARAM,265,75000,54000,12750,8250
WARANGAL,KHANAPUR,36110900101,MPPS DABEERPET,28,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110900103,TWPS RAMNAIK THANDA,12,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110900104,ZPHS DABEERPET,27,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110900201,MPPS ASHOK NAGAR,88,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900205,MPPS PARSHA THANDA,12,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110900206,ZPHS ASHOKNAGAR,73,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900207,KGBV KHANAPUR,249,50000,36000,8500,5500
WARANGAL,KHANAPUR,36110900401,MPPS KHANAPUR,54,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900407,MPPS MANUBOTHULAGADDA,42,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900410,ZPHS KHANAPUR,111,50000,36000,8500,5500
WARANGAL,KHANAPUR,36110900418,ZPHS MANUBOTHULAGADDA,36,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900420,GOVT. JR COLLEGE KHANAPUR,103,50000,36000,8500,5500
WARANGAL,KHANAPUR,36110900603,MPPS KOTHUR,40,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900604,ZPHS KOTHUR,42,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110900801,MPUPS RANGAPURAM,44,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110901101,MPPS DHARMARAOPET,13,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110901102,MPPS BALU THANDA,12,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110901103,ZPHS DHARMARAO PET,38,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110901201,MPPS BUDHARAOPET,181,50000,36000,8500,5500
WARANGAL,KHANAPUR,36110901202,MPPS CHILUKAMMANAGAR,15,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110901204,TWPS BODIGUTHANDA,14,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110901207,ZPHS BUDHARAO PET,123,50000,36000,8500,5500
WARANGAL,KHANAPUR,36110901404,MPPS MANGALAVARIPET,63,25000,18000,4250,2750
WARANGAL,KHANAPUR,36110901405,MPPS REGULATHANDA,11,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110901409,TWPS KOMATIPALLY THANDA,11,10000,7200,1700,1100
WARANGAL,KHANAPUR,36110901411,ZPHS MANGALAVARIPET,39,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000101,MPPS ALLIPUR,23,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000201,MPPS MAMNOOR (HW),66,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000202,MPPS MAMNOOR CAMP,14,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000203,MPPS KUMMARI PALLY,15,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000207,MPPS MAMNOOR (V),11,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000209,ZPHS MAMNOOR CAMP,174,50000,36000,8500,5500
WARANGAL,KHILLA WARANGAL,36121000301,MPPS STHAMBAMPALLY,52,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000302,MPUPS DOOPAKUNTA,12,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000303,ZPHS STAMBAMPALLY,83,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000403,MPPS RAM GOPALAPUR,27,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000404,MPPS MADDELAKUNTA,46,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000405,MPPS PENSIONPUR UM,15,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000406,MPPS BESTHAMCHERUVU,18,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000407,MPPS PENSIONPUR TM,15,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000409,MPPS THIMMAPUR,27,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000501,MPUPS NAKKALAPALLY,24,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000605,ZPHS BOLLIKUNTA,55,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000608,MPPS AMBEDKAR COLONY BOLLIKUNTA,50,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000701,MPPS GUNTUR PALLY,59,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000702,MPPS NALLA GUNTA,13,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000703,MPPS GADEPALLY,14,10000,7200,1700,1100
WARANGAL,KHILLA WARANGAL,36121000704,ZPHS GADEPALLY,31,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000801,MPUPS VASANTHAPUR,38,25000,18000,4250,2750
WARANGAL,KHILLA WARANGAL,36121000915,GOVT. PS SHAMBHUNIPET TM,222,50000,36000,8500,5500
